   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1024    0.003    0.000    0.020    0.000 interpreter.py:122(_iter_inst)
     6078    0.015    0.000    0.020    0.000 contextlib.py:59(__init__)
      147    0.001    0.000    0.020    0.000 cgutils.py:165(__getitem__)
       12    0.000    0.000    0.020    0.002 imputils.py:232(iternext_wrapper)
        4    0.020    0.005    0.020    0.005 {method 'randn' of 'mtrand.RandomState' objects}
        5    0.000    0.000    0.020    0.004 arrayobj.py:309(basic_indexing)
        2    0.000    0.000    0.020    0.010 __init__.py:15(<module>)
     1200    0.003    0.000    0.019    0.000 abstract.py:42(_intern)
        1    0.000    0.000    0.019    0.019 decorators.py:5(<module>)
    10478    0.013    0.000    0.019    0.000 analysis.py:69(<genexpr>)
      318    0.001    0.000    0.019    0.000 base.py:449(get_constant_generic)
      132    0.001    0.000    0.019    0.000 values.py:618(descr_prototype)
        3    0.000    0.000    0.019    0.006 lowering.py:519(lower_getitem)
        2    0.000    0.000    0.019    0.009 typeconv.py:92(unsafe_unsafe)
        8    0.000    0.000    0.018    0.002 typeconv.py:66(unsafe)
      145    0.000    0.000    0.018    0.000 context.py:198(incref)
      275    0.004    0.000    0.018    0.000 nrtopt.py:81(_prune_redundant_refct_ops)
        1    0.000    0.000    0.018    0.018 decorators.py:15(<module>)
        2    0.000    0.000    0.018    0.009 __init__.py:10(<module>)
      306    0.001    0.000    0.018    0.000 base.py:459(get_constant)
      455    0.004    0.000    0.018    0.000 instructions.py:446(__init__)
      674    0.004    0.000    0.018    0.000 typeinfer.py:850(add_type)
      726    0.002    0.000    0.018    0.000 cgutils.py:157(__setattr__)
     1034    0.003    0.000    0.018    0.000 dataflow.py:85(dispatch)
 1094/575    0.006    0.000    0.018    0.000 abc.py:196(__subclasscheck__)
     3942    0.004    0.000    0.018    0.000 templates.py:700(new_registrations)
      678    0.002    0.000    0.018    0.000 instructions.py:428(__init__)
        3    0.000    0.000    0.017    0.006 arrayobj.py:421(getitem_array_tuple)
        1    0.000    0.000    0.017    0.017 utils.py:4(<module>)
    18591    0.017    0.000    0.017    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
        4    0.000    0.000    0.017    0.004 pythonapi.py:1321(from_native_return)
     15/4    0.000    0.000    0.017    0.004 pythonapi.py:1328(from_native_value)
      130    0.000    0.000    0.017    0.000 lowering.py:986(incref)
        2    0.000    0.000    0.017    0.009 boxing.py:432(box_tuple)
       22    0.000    0.000    0.017    0.001 traceback.py:161(format_exc)
       12    0.000    0.000    0.017    0.001 rangeobj.py:148(iternext)
      228    0.008    0.000    0.017    0.000 nrtopt.py:17(_extract_functions)
        4    0.000    0.000    0.017    0.004 callconv.py:432(call_function)
       22    0.000    0.000    0.017    0.001 traceback.py:104(format_exception)
      719    0.002    0.000    0.017    0.000 instructions.py:185(__init__)
     3184    0.010    0.000    0.017    0.000 values.py:164(__eq__)
      864    0.006    0.000    0.017    0.000 instructions.py:318(descr)
    20978    0.016    0.000    0.016    0.000 controlflow.py:94(predecessors)
    17853    0.016    0.000    0.016    0.000 _weakrefset.py:70(__contains__)
      132    0.002    0.000    0.016    0.000 values.py:580(__init__)
2039/1657    0.003    0.000    0.016    0.000 {built-in method builtins.issubclass}
     1833    0.008    0.000    0.016    0.000 builder.py:246(_set_terminator)
        6    0.000    0.000    0.016    0.003 compiler.py:264(__init__)
      706    0.005    0.000    0.016    0.000 <frozen importlib._bootstrap_external>:263(cache_from_source)
    15651    0.016    0.000    0.016    0.000 {built-in method builtins.hasattr}
      108    0.001    0.000    0.016    0.000 cgutils.py:172(__setitem__)
    23099    0.016    0.000    0.016    0.000 {built-in method builtins.iter}
      103    0.000    0.000    0.015    0.000 cgutils.py:123(_make_refs)
     4212    0.009    0.000    0.015    0.000 typeinfer.py:685(__getitem__)
       16    0.000    0.000    0.015    0.001 boxing.py:39(unbox_integer)
     4376    0.009    0.000    0.015    0.000 errors.py:239(new_error_context)
      332    0.002    0.000    0.015    0.000 typeinfer.py:160(__call__)
      207    0.001    0.000    0.015    0.000 pythonapi.py:201(incref)
      388    0.001    0.000    0.015    0.000 core.py:137(bitcast)
        1    0.000    0.000    0.015    0.015 dispatcher.py:3(<module>)
      203    0.000    0.000    0.015    0.000 objmode.py:581(incref)
      330    0.003    0.000    0.015    0.000 context.py:335(install_registry)
      455    0.003    0.000    0.015    0.000 instructions.py:468(descr)
      397    0.002    0.000    0.015    0.000 values.py:46(bitcast)
      429    0.001    0.000    0.015    0.000 lowering.py:924(loadvar)
        1    0.000    0.000    0.015    0.015 extending.py:2(<module>)
       11    0.000    0.000    0.015    0.001 pythonapi.py:55(box)
        6    0.000    0.000    0.014    0.002 objmode.py:485(check_int_status)
      300    0.001    0.000    0.014    0.000 interpreter.py:538(op_LOAD_FAST)
      439    0.002    0.000    0.014    0.000 builder.py:775(extract_value)
     3768    0.007    0.000    0.014    0.000 nrtopt.py:67(_examine_refct_op)
        7    0.001    0.000    0.014    0.002 config.py:75(update)
      275    0.006    0.000    0.014    0.000 nrtopt.py:108(_move_and_group_decref_after_all_increfs)
     3336    0.008    0.000    0.014    0.000 <frozen importlib._bootstrap_external>:59(<listcomp>)
       12    0.000    0.000    0.014    0.001 lowering.py:616(lower_call)
     2032    0.003    0.000    0.013    0.000 castgraph.py:51(get)
        1    0.000    0.000    0.013    0.013 abstract.py:1(<module>)
      325    0.002    0.000    0.013    0.000 builder.py:785(insert_value)
     2314    0.004    0.000    0.013    0.000 enum.py:265(__call__)
        2    0.000    0.000    0.013    0.007 utils.py:1(<module>)
       70    0.000    0.000    0.013    0.000 callwrapper.py:39(cleanup_arg)
    18852    0.013    0.000    0.013    0.000 {method 'startswith' of 'str' objects}
      152    0.000    0.000    0.013    0.000 cgutils.py:298(__getattr__)
      406    0.001    0.000    0.013    0.000 base.py:400(insert_unique_const)
        6    0.000    0.000    0.013    0.002 boxing.py:304(box_array)
      426    0.001    0.000    0.013    0.000 base.py:45(find)
        2    0.000    0.000    0.013    0.006 analysis.py:3(<module>)
      796    0.003    0.000    0.013    0.000 builder.py:170(goto_entry_block)
    13520    0.013    0.000    0.013    0.000 shape_base.py:925(<genexpr>)
     1847    0.007    0.000    0.013    0.000 ir.py:749(find_insts)
      306    0.001    0.000    0.013    0.000 numbers.py:1366(constant_integer)
       80    0.001    0.000    0.013    0.000 functions.py:114(get_call_type_with_literals)
        8    0.000    0.000    0.013    0.002 boxing.py:378(unbox_array)
     9810    0.013    0.000    0.013    0.000 types.py:172(__init__)
        3    0.000    0.000    0.013    0.004 arrayobj.py:384(_getitem_array_generic)
      152    0.000    0.000    0.012    0.000 cgutils.py:315(__getitem__)
      780    0.002    0.000    0.012    0.000 values.py:257(__init__)
    13520    0.012    0.000    0.012    0.000 shape_base.py:915(<genexpr>)
     2746    0.007    0.000    0.012    0.000 typeconv.py:25(check_compatible)
      160    0.002    0.000    0.012    0.000 arraypad.py:989(_normalize_shape)
    16/10    0.000    0.000    0.012    0.001 models.py:534(_from)
     2965    0.005    0.000    0.012    0.000 abstract.py:116(__ne__)
        4    0.000    0.000    0.012    0.003 lowering.py:231(setup_function)
      578    0.001    0.000    0.012    0.000 values.py:624(<genexpr>)
        4    0.000    0.000    0.012    0.003 base.py:374(declare_function)
       14    0.000    0.000    0.012    0.001 module.py:89(verify)
       40    0.000    0.000    0.012    0.000 base.py:999(get_abi_sizeof)
        2    0.000    0.000    0.012    0.006 lowering.py:369(lower_setitem)
      204    0.002    0.000    0.012    0.000 npydecl.py:27(_handle_inputs)
      745    0.001    0.000    0.012    0.000 <frozen importlib._bootstrap>:403(cached)
       40    0.000    0.000    0.012    0.000 types.py:50(get_abi_size)
        1    0.000    0.000    0.011    0.011 case.py:1(<module>)
      812    0.006    0.000    0.011    0.000 module.py:23(_fix_metadata_operands)
        7    0.000    0.000    0.011    0.002 enum.py:602(_convert)
        2    0.000    0.000    0.011    0.006 transforms.py:185(loop_lifting)
        1    0.000    0.000    0.011    0.011 array_analysis.py:6(<module>)
       21    0.000    0.000    0.011    0.001 callconv.py:158(_get_arg_packer)
       40    0.005    0.000    0.011    0.000 loss.py:19(__call__)
       21    0.000    0.000    0.011    0.001 base.py:281(get_arg_packer)
     1396    0.004    0.000    0.011    0.000 interpreter.py:260(get)
       29    0.001    0.000    0.011    0.000 lowering.py:469(lower_binop)
      646    0.006    0.000    0.011    0.000 nrtopt.py:43(_extract_basic_blocks)
       21    0.001    0.000    0.011    0.001 packer.py:75(__init__)
      284    0.001    0.000    0.011    0.000 cgutils.py:850(global_constant)
        1    0.000    0.000    0.011    0.011 reduction.py:10(<module>)
      446    0.002    0.000    0.011    0.000 values.py:731(__str__)
      342    0.002    0.000    0.011    0.000 values.py:468(descr)
     1076    0.003    0.000    0.011    0.000 warnings.py:143(simplefilter)
      578    0.002    0.000    0.011    0.000 values.py:713(__init__)
        2    0.000    0.000    0.011    0.005 arrayobj.py:446(setitem_array)
      990    0.003    0.000    0.011    0.000 typeinfer.py:42(add_type)
       40    0.001    0.000    0.011    0.000 types.py:35(_get_ll_pointer_type)
       12    0.000    0.000    0.011    0.001 rangeobj.py:27(range1_impl)
       10    0.000    0.000    0.011    0.001 arrayobj.py:84(shape)
     1028    0.004    0.000    0.011    0.000 enum.py:801(__and__)
      302    0.001    0.000    0.011    0.000 core.py:164(add_global_variable)
     4015    0.007    0.000    0.011    0.000 <frozen importlib._bootstrap>:416(parent)
      323    0.003    0.000    0.011    0.000 npytypes.py:274(__init__)
      325    0.003    0.000    0.011    0.000 instructions.py:534(__init__)
    44/22    0.001    0.000    0.010    0.000 traceback.py:454(__init__)
       80    0.001    0.000    0.010    0.000 arraypad.py:1049(_validate_lengths)
      439    0.001    0.000    0.010    0.000 instructions.py:507(__init__)
     2205    0.005    0.000    0.010    0.000 utils.py:311(stream_list)
        5    0.000    0.000    0.010    0.002 cgutils.py:641(get_item_pointer)
      392    0.001    0.000    0.010    0.000 <frozen importlib._bootstrap_external>:361(_get_cached)
     2044    0.003    0.000    0.010    0.000 castgraph.py:68(__getitem__)
      148    0.003    0.000    0.010    0.000 abc.py:132(__new__)
       36    0.000    0.000    0.010    0.000 base.py:888(make_helper)
        1    0.000    0.000    0.010    0.010 npydecl.py:1(<module>)
      164    0.000    0.000    0.010    0.000 interpreter.py:147(_end_current_block)
       36    0.000    0.000    0.010    0.000 base.py:884(_make_helper)
     1948    0.002    0.000    0.010    0.000 templates.py:210(<genexpr>)
     1520    0.002    0.000    0.010    0.000 <frozen importlib._bootstrap_external>:75(_path_stat)
    16/10    0.000    0.000    0.010    0.001 models.py:527(_as)
       44    0.002    0.000    0.010    0.000 controlflow.py:268(_eliminate_dead_blocks)
        1    0.000    0.000    0.010    0.010 compiler.py:1(<module>)
      170    0.002    0.000    0.010    0.000 ir_print.py:13(match)
      243    0.002    0.000    0.010    0.000 base.py:323(insert_func_defn)
    15068    0.010    0.000    0.010    0.000 {method 'values' of 'dict' objects}
      342    0.002    0.000    0.010    0.000 values.py:456(__init__)
        1    0.000    0.000    0.009    0.009 socket.py:47(<module>)
     4381    0.006    0.000    0.009    0.000 types.py:233(__eq__)
     1710    0.003    0.000    0.009    0.000 builder.py:179(_branch_helper)
      263    0.001    0.000    0.009    0.000 builder.py:673(branch)
       51    0.000    0.000    0.009    0.000 base.py:52(_find)
      353    0.005    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:830(get_data)
      132    0.001    0.000    0.009    0.000 values.py:587(<listcomp>)
    13777    0.009    0.000    0.009    0.000 {method 'pop' of 'list' objects}
        9    0.001    0.000    0.009    0.001 codegen.py:189(_scan_dynamic_globals)
      455    0.002    0.000    0.009    0.000 instructions.py:469(<listcomp>)
        1    0.000    0.000    0.009    0.009 inspect.py:27(<module>)
        1    0.000    0.000    0.009    0.009 py3k.py:4(<module>)
      248    0.001    0.000    0.009    0.000 ir.py:897(infer_constant)
       51    0.000    0.000    0.009    0.000 base.py:59(_select_compatible)
      488    0.005    0.000    0.009    0.000 ir.py:738(find_exprs)
      708    0.004    0.000    0.009    0.000 ir.py:681(get_or_define)
        4    0.000    0.000    0.009    0.002 lowering.py:162(extract_function_arguments)
        4    0.000    0.000    0.009    0.002 callconv.py:142(decode_arguments)
     9272    0.009    0.000    0.009    0.000 core.py:88(void)
        4    0.000    0.000    0.008    0.002 callwrapper.py:183(get_env)
      332    0.001    0.000    0.008    0.000 typeinfer.py:863(copy_type)
     9850    0.008    0.000    0.008    0.000 instructions.py:97(args)
      188    0.001    0.000    0.008    0.000 base.py:106(_match_arglist)
      183    0.000    0.000    0.008    0.000 templates.py:675(decorator)
      659    0.002    0.000    0.008    0.000 _collections_abc.py:742(__iter__)
        1    0.000    0.000    0.008    0.008 numeric.py:1(<module>)
       33    0.000    0.000    0.008    0.000 context.py:324(_load_builtins)
        1    0.000    0.000    0.008    0.008 runtests.py:1(<module>)
      416    0.001    0.000    0.008    0.000 <frozen importlib._bootstrap>:147(__enter__)
       44    0.002    0.000    0.008    0.000 traceback.py:313(extract)
      437    0.002    0.000    0.008    0.000 typeinfer.py:1152(typeof_expr)
      823    0.002    0.000    0.008    0.000 module.py:182(__next__)
        8    0.000    0.000    0.008    0.001 typeconv.py:60(promote)
        8    0.000    0.000    0.008    0.001 castgraph.py:128(promote)
     1364    0.003    0.000    0.008    0.000 builder.py:153(goto_block)
     1479    0.002    0.000    0.008    0.000 controlflow.py:75(add_edge)
